date,active_addresses,n_transactions,hash_rate,miners_revenue,mempool_size
2022-01-06,690161.0,264899.0,176161288.5440253,40297229.196211085,1114221.5
2022-01-07,667941.0,255381.0,168921783.5353667,38347303.45149112,452646.0
2022-01-08,591014.0,223920.0,174242949.24269608,37777816.26905982,527749.0
2022-01-09,568134.0,210143.0,170826076.6426718,37068053.16263282,246034.5
2022-01-10,672264.0,266743.0,172037609.10113046,37634287.25433144,2759885.5
2022-01-11,694475.0,277698.0,191422128.4364691,41815945.08734196,318961.5
2022-01-12,679922.0,271933.0,168403011.72575447,37614100.691172846,876827.0
2022-01-13,695923.0,274515.0,216864310.0641011,49600693.77700761,177365.0
2022-01-14,688859.0,270882.0,192633660.89492777,42691914.993998244,180531.5
2022-01-15,619262.0,234373.0,201114388.10413846,45035758.865415215,246660.5
2022-01-16,569876.0,216151.0,212018180.23026645,47466219.95913501,355626.5
2022-01-17,638947.0,258141.0,195056725.81184512,43763608.21850503,981303.5
2022-01-18,654446.0,265057.0,164768414.35037845,36125898.01400663,1370099.0
2022-01-19,663454.0,270334.0,209595115.3133491,46790137.070109926,1621245.5
2022-01-20,683613.0,271265.0,204748985.47951442,46535284.65994317,3607340.5
2022-01-21,721363.0,272348.0,175442615.30802113,32978968.483064435,7673798.0
2022-01-22,662382.0,250294.0,177474949.66786668,30110451.200228963,244749.0
2022-01-23,554355.0,203986.0,186746029.1281284,31485076.13631871,1229013.0
2022-01-24,668850.0,270712.0,198665988.43417916,33828656.38463798,753776.0
2022-01-25,653685.0,265128.0,201314868.2799682,35087221.533111915,784871.5
2022-01-26,648504.0,261070.0,172177189.9762886,31353367.591352165,2155972.5
2022-01-27,648622.0,255925.0,173501629.89918315,30227465.24249586,2768672.5
2022-01-28,680599.0,264609.0,203963748.12575728,36132765.51223091,694833.0
2022-01-29,595231.0,231038.0,197341548.51128462,35684124.95720539,375914.0
2022-01-30,553241.0,207173.0,193368228.74260104,35525578.69076615,8819743.5
2022-01-31,671364.0,263410.0,189394908.97391748,34119747.246724606,12919436.5
2022-02-01,687763.0,272984.0,203963748.12575728,37673152.98982954,7154864.0
2022-02-02,680004.0,278985.0,202639308.20286274,36860308.934098706,432985.5
2022-02-03,664854.0,265344.0,194692668.66549554,34674721.34039274,986960.0
2022-02-04,651781.0,247946.0,172445464.54596007,31845046.91622716,29719995.0
2022-02-05,673249.0,258646.0,157888391.82261464,31486890.20937454,14627134.0
2022-02-06,569036.0,219196.0,206979740.54057044,40981670.2961239,1085625.0
2022-02-07,660755.0,262034.0,180443876.3687024,37290363.04673385,8430283.0
2022-02-08,685310.0,276850.0,204326154.12338364,43425193.84147107,8940105.0
2022-02-09,663348.0,265804.0,185751049.20307598,39687367.621881716,22355979.5
2022-02-10,673697.0,260813.0,195038601.66322982,41628004.65890094,26516673.0
2022-02-11,664971.0,258595.0,188404635.6202628,39575264.28538539,74337566.5
2022-02-12,604018.0,228189.0,248110330.00696588,50024190.99933506,791702.0
2022-02-13,590527.0,208977.0,209633326.9577572,42217994.28383549,236747.5
2022-02-14,630477.0,247592.0,202999360.9147902,40840022.9699916,3019950.5
2022-02-15,680501.0,273623.0,232188811.50384504,48533029.988415286,1416661.5
2022-02-16,677777.0,266788.0,206979740.54057044,43917652.26947889,1088334.5
2022-02-17,665429.0,255573.0,213256529.5453799,42514659.43399647,3598028.5
2022-02-18,672505.0,261055.0,186294128.8834766,34237766.888329044,2101754.0
2022-02-19,573700.0,220673.0,207147949.28088072,37609546.79569337,348650.5
2022-02-20,549160.0,200535.0,200196675.81507933,35174070.58003432,635083.0
2022-02-21,615656.0,237402.0,171001327.25871363,30026576.035308674,3455470.5
2022-02-22,647191.0,260265.0,211318713.36036152,36863634.739900105,206566.5
2022-02-23,622682.0,251275.0,208538203.974041,36162771.65050291,300022.5
2022-02-24,676575.0,254139.0,183513619.49715608,30647564.869713258,1836224.0
2022-02-25,687447.0,260340.0,186294128.8834766,33004416.88059454,2367178.0
2022-02-26,582374.0,220423.0,173781836.64503416,33937773.77919107,1437441.0
2022-02-27,583361.0,211164.0,189074638.26979718,33197207.97966266,303259.0
2022-02-28,702483.0,270918.0,214099222.7466821,38215480.803591736,4475543.5
2022-03-01,722863.0,280634.0,225221260.29196426,45022611.375640556,15122308.5
2022-03-02,731603.0,288657.0,189074638.26979718,38804384.27420314,5510959.0
2022-03-03,701198.0,268244.0,204908164.05639085,40853667.55342594,2058478.5
2022-03-04,675228.0,262101.0,190365286.64550212,36333926.06318503,3750473.0
2022-03-05,594977.0,225321.0,168452735.66472492,31045143.393329486,278254.0
2022-03-06,555454.0,207116.0,179409011.15511352,32347699.625522234,392100.5
2022-03-07,648259.0,255441.0,202691096.5721893,35836828.333603054,417572.0
2022-03-08,659214.0,255771.0,202691096.5721893,36210238.39567659,1187293.0
2022-03-09,702360.0,272805.0,188995752.20920354,36284340.42352956,8097680.0
2022-03-10,687025.0,261553.0,198582493.2632936,36518474.15193781,276621.5
2022-03-11,659116.0,252383.0,188995752.20920354,34515891.5467418,2660560.5
2022-03-12,592255.0,225148.0,213647372.0625779,38434246.099250704,314636.5
2022-03-13,554544.0,208092.0,206799699.88108504,37950813.21329494,275889.5
2022-03-14,658358.0,259592.0,209538768.75368217,37379620.92665644,859121.0
2022-03-15,679170.0,263178.0,190365286.64550212,34327601.17776097,885725.0
2022-03-16,721364.0,276390.0,212277837.6262793,39891546.92008823,3330611.5
2022-03-17,743399.0,278800.0,217523034.50856918,41116830.88643309,511974.5
2022-03-18,700248.0,261318.0,195149454.73662692,36959271.78465093,6429804.0
2022-03-19,638704.0,242424.0,211525632.75648364,40889732.80176486,1453551.0
2022-03-20,572086.0,210547.0,210160951.25482893,40348467.979107276,470887.5
2022-03-21,663684.0,259912.0,208796269.7531742,39709506.7408471,179534.5
2022-03-22,681184.0,264569.0,203337543.74655527,39888938.43880881,8426579.0
2022-03-23,671738.0,264182.0,197878817.73993632,38783180.0235644,1072817.5
2022-03-24,677148.0,262987.0,195149454.73662692,39187876.825965054,6391392.0
2022-03-25,752938.0,290719.0,212890314.25813842,43756450.86032028,212402.0
2022-03-26,611979.0,231031.0,219713721.76641208,45600899.41748507,214620.5
2022-03-27,589872.0,218202.0,178773276.7167701,37615484.28724999,1512924.0
2022-03-28,720718.0,293304.0,216984358.7631026,47542865.0580031,530057.0
2022-03-29,706611.0,286940.0,206066906.74986473,45330581.00512871,521941.0
2022-03-30,662686.0,272864.0,184232002.723389,40379135.25749871,4891582.0
2022-03-31,711182.0,279210.0,194247387.85170582,41070779.19109971,11248763.0
2022-04-01,738464.0,284105.0,200371606.28467658,40957428.26029431,10159483.0
2022-04-02,660755.0,254442.0,191845154.95341378,40410667.775713935,959342.0
2022-04-03,585946.0,225564.0,197529455.84092233,40719203.40116903,213115.5
2022-04-04,691360.0,275106.0,224529885.05658796,46006388.367499836,813392.5
2022-04-05,692888.0,273430.0,206055907.17218518,43133876.22847358,3027289.5
2022-04-06,666088.0,273640.0,213161283.28157085,42945671.125871725,815265.5
2022-04-07,677721.0,269404.0,196108380.6190452,38455362.05837601,2478984.0
2022-04-08,685851.0,266805.0,190424079.73153663,37320148.66696341,1456399.5
2022-04-09,597681.0,232792.0,217424508.94720227,40940631.083559595,369263.5
2022-04-10,551596.0,216446.0,198950531.06279945,37708697.08826943,510352.0
2022-04-11,684991.0,276623.0,194687305.39716807,35801153.7575258,2086985.0
2022-04-12,683425.0,278839.0,217424508.94720227,38608644.81354976,1116665.5
2022-04-13,682050.0,276968.0,198950531.06279945,35934245.390805714,308209.0
2022-04-14,673582.0,265537.0,194492275.55499536,35605625.47699982,593026.5
2022-04-15,666824.0,254831.0,221692722.83303383,40084844.38845567,317797.0
2022-04-16,600335.0,225486.0,188017878.85839576,34087053.88136647,160697.5
2022-04-17,557466.0,207324.0,231514552.3256366,41812904.43432423,249258.0
2022-04-18,631282.0,246421.0,188017878.85839576,33554776.284819625,1615459.5
2022-04-19,697163.0,273168.0,173986693.86896327,32209953.668280132,3136794.5
2022-04-20,703937.0,285655.0,224498959.83092037,41826936.375276946,2017445.5
2022-04-21,710624.0,282438.0,237127026.3214096,44502886.442155205,380109.5
2022-04-22,671463.0,260930.0,189420997.35733905,34361884.54129586,7397517.0
2022-04-23,613940.0,234978.0,228708315.3277501,40745768.893821314,1590908.5
2022-04-24,581643.0,221992.0,239933263.31929615,42636545.7644565,165745.5
2022-04-25,680074.0,277417.0,227305196.82880685,40289919.57795723,198240.5
2022-04-26,689345.0,273297.0,196436589.85205528,35239242.8595404,5633560.0
2022-04-27,697020.0,287105.0,243130347.43116814,42682531.77661201,659888.0
2022-04-28,697124.0,275765.0,195503620.58301136,33133353.767992403,11330266.5
2022-04-29,729033.0,286563.0,222163205.20796743,37250318.228731774,7636199.5
2022-04-30,684282.0,261630.0,222163205.20796743,37031311.35450528,645541.5
2022-05-01,625556.0,232322.0,247341701.7982037,40525650.90483759,367273.0
2022-05-02,687096.0,272206.0,236974085.55516526,39108990.57072583,623179.5
2022-05-03,692327.0,277895.0,222163205.20796743,36261069.13022227,238150.5
2022-05-04,615048.0,233045.0,216238853.06908828,35874583.44265635,42708568.5
2022-05-05,778504.0,315759.0,232530821.4510059,38641030.35769125,15114570.5
2022-05-06,723743.0,286887.0,210314500.93020916,33183643.797513317,241422.0
2022-05-07,609656.0,231623.0,211795588.96492898,32602912.26993024,4739654.5
2022-05-08,597305.0,233892.0,229568645.3815663,33974516.54944232,455188.5
2022-05-09,705421.0,279511.0,229568645.3815663,32281111.722359955,1142322.5
2022-05-10,714602.0,279658.0,226823707.2333046,30465538.02318894,374695.5
2022-05-11,694927.0,262683.0,225257597.8912952,28343738.791651182,113652585.5
2022-05-12,730516.0,274204.0,209722591.14017138,24910276.04431027,104382013.0
2022-05-13,727914.0,269880.0,236132102.61708185,29699309.994814295,89155829.5
2022-05-14,725013.0,290225.0,219043595.19084564,26686030.01263232,82262167.5
2022-05-15,599841.0,235433.0,189527082.3637104,24578778.358040176,59727682.5
2022-05-16,663779.0,272134.0,254774110.71843037,31772670.37384658,20062000.0
2022-05-17,683798.0,278496.0,228364599.24151993,28397876.911416225,918660.5
2022-05-18,646333.0,262907.0,208169090.46505895,25306893.23674115,345679.5
2022-05-19,662000.0,262479.0,189527082.3637104,23435982.235559683,10987167.0
2022-05-20,668605.0,267034.0,198848086.4143847,24396025.31830604,1899100.0
2022-05-21,579268.0,225225.0,209722591.14017138,25484061.476900727,1385711.5
2022-05-22,535873.0,209047.0,189527082.3637104,23009314.62947053,1706600.0
2022-05-23,638912.0,265106.0,248560108.0179809,30625921.205748186,897727.5
2022-05-24,600094.0,235866.0,186420081.01348567,22433703.218245413,11653763.5
2022-05-25,700322.0,288842.0,219801139.27751222,27361186.722105965,760493.5
2022-05-26,653373.0,262367.0,209555369.85718095,26482376.46347083,509962.0
2022-05-27,688580.0,270453.0,205096744.96660265,25425348.715936277,1894753.0
2022-05-28,576357.0,226794.0,219958827.93519703,27065998.546294734,2149461.5
2022-05-29,530365.0,207859.0,221445036.23205647,27414129.737638846,1071631.5
2022-05-30,644720.0,271819.0,228876077.71635368,29800801.818885755,472861.0
2022-05-31,685567.0,276273.0,216986411.34147817,29372134.95779295,2992242.5
2022-06-01,683372.0,272165.0,202124328.37288374,27036571.0242234,6887654.0
2022-06-02,664442.0,264901.0,185776037.10742992,24078261.13086094,4588515.5
2022-06-03,678027.0,267517.0,212527786.45089987,27375084.123566274,2369033.0
2022-06-04,569230.0,218629.0,206582953.2634621,26568669.47749069,833428.5
2022-06-05,538083.0,201341.0,216986411.34147817,27875286.504213616,640146.0
2022-06-06,652057.0,268921.0,222931244.5289159,30106422.182860665,319528.0
2022-06-07,648390.0,263641.0,240765744.0912292,30734883.340573177,2037042.0
2022-06-08,656376.0,261597.0,266405768.7361438,34287068.1631562,660774.0
2022-06-09,661923.0,262105.0,219787040.37955952,27926688.309601095,565663.0
2022-06-10,669839.0,261856.0,221292431.06709072,27700978.416366063,2396201.0
2022-06-11,589547.0,230002.0,231830165.87980935,28151998.793329187,248590.5
2022-06-12,557721.0,215473.0,191184617.31646615,22570359.738649927,1275439.5
2022-06-13,708381.0,272503.0,200216961.44165352,21082032.12089888,27165348.5
2022-06-14,717234.0,283231.0,219787040.37955952,20795095.681292698,13002440.5
2022-06-15,732637.0,296312.0,248389463.44265285,22563087.3790371,218607.0
2022-06-16,662185.0,251253.0,179141491.81621632,16428520.670604495,1425029.5
2022-06-17,663831.0,251574.0,162582194.2533728,14401300.628939329,5671566.0
2022-06-18,654430.0,247890.0,234840947.25487182,19163215.151645448,576019.0
2022-06-19,548972.0,199777.0,200216961.44165352,16242774.013369894,2020088.5
2022-06-20,605998.0,236636.0,198711570.75412232,17360898.517726563,5601648.0
2022-06-21,647716.0,254438.0,225808603.12968442,20006142.935754422,1065858.0
2022-06-22,639691.0,255472.0,193273708.26929793,16701527.504797904,1168645.5
2022-06-23,633984.0,255213.0,223431040.49785998,20024451.814883567,141350.5
2022-06-24,650157.0,254348.0,189622396.21199957,17574926.41878236,1814103.0
2022-06-25,557791.0,218017.0,221961099.44195303,20329812.478044495,24299282.5
2022-06-26,528289.0,206755.0,202851865.7151624,18725062.505838733,22637991.5
2022-06-27,621986.0,258883.0,199911983.60334843,18196705.11645031,8499353.0
2022-06-28,624229.0,248080.0,214611394.16241816,19472210.904391408,7960442.5
2022-06-29,654949.0,265079.0,221961099.44195303,19294230.33796317,1515045.5
2022-06-30,699397.0,271213.0,251359920.5600925,20986948.239193026,232275.0
2022-07-01,714094.0,271874.0,196972101.49153444,16732216.51579779,4951402.5
2022-07-02,614214.0,235096.0,202851865.7151624,16848775.516847175,716502.0
2022-07-03,548190.0,206333.0,227840863.6655809,18764021.978929583,121807.0
2022-07-04,610225.0,240385.0,210201570.99469727,17710446.53341544,593392.0
2022-07-05,616343.0,245829.0,173453044.59702292,15144619.104130745,9520306.0
2022-07-06,687966.0,267118.0,186682514.1001857,16778177.282876246,9404837.5
2022-07-07,691644.0,281435.0,227544125.37384427,20869123.264439654,426721.5
2022-07-08,682201.0,268331.0,214480636.40419686,20610085.030495834,773605.5
2022-07-09,576270.0,220708.0,194191927.5551512,18735674.272919107,840664.0
2022-07-10,523353.0,199369.0,221726603.8502846,20789681.39197659,730093.0
2022-07-11,590261.0,229482.0,178250799.1737582,16078738.285628874,10363062.5
2022-07-12,657668.0,275378.0,218828216.87184954,19253095.526382394,322719.0
2022-07-13,597185.0,222657.0,159411283.8139301,13928315.139691427,20969040.5
2022-07-14,685931.0,286894.0,179699992.6629758,16308882.031267505,8397724.0
2022-07-15,661194.0,269269.0,205785475.4688916,18967211.435173098,3484793.5
2022-07-16,577967.0,226638.0,214480636.40419686,19644545.69899658,339193.0
2022-07-17,519659.0,202157.0,179699992.6629758,17327703.097352717,808131.5
2022-07-18,611990.0,247895.0,189844347.0874986,18303796.242508292,9655686.0
2022-07-19,682638.0,279950.0,199988701.51202142,19972141.1063353,1348352.5
2022-07-20,642244.0,260195.0,182598379.64141086,19141473.222768992,11465570.0
2022-07-21,686329.0,273976.0,199187652.45519632,20768206.558513064,435645.0
2022-07-22,650694.0,263276.0,181711862.6387281,19591278.209783014,3990082.5
2022-07-23,572761.0,223744.0,211997173.07851613,21918540.32658128,501125.0
2022-07-24,531268.0,199919.0,216126988.13848722,22447659.673061103,322183.5
2022-07-25,629329.0,253417.0,195477912.83863172,20068081.035220552,715915.5
2022-07-26,655695.0,264861.0,220256803.19845834,21346601.625572704,439550.0
2022-07-27,644191.0,255930.0,227139828.29841012,22439607.328241665,6687187.5
2022-07-28,697022.0,287254.0,194101307.8186414,21195787.991195064,620544.5
2022-07-29,708268.0,281608.0,200984332.91859323,22164587.54094538,782153.0
2022-07-30,601643.0,232696.0,177582047.57875702,19669633.42707722,2315472.5
2022-07-31,561055.0,209042.0,209243963.0385354,22797365.361192845,955988.0
2022-08-01,635502.0,249610.0,187218282.71868956,20057094.21660737,771236.0
2022-08-02,663588.0,266968.0,213373778.09850645,22887535.789081786,6251488.0
2022-08-03,693063.0,282037.0,199607727.89860287,21334680.69864296,6597040.5
2022-08-04,695558.0,279707.0,183173748.80206442,19247521.080682665,3878064.0
2022-08-05,687443.0,268463.0,210085555.03954557,22040552.556791432,7045014.0
2022-08-06,610889.0,237677.0,225491829.07577893,23640706.63329386,242554.5
2022-08-07,522072.0,196161.0,222690688.3419183,23450786.345573593,1079256.0
2022-08-08,652517.0,256582.0,201682132.83796376,22072627.08704081,7184213.5
2022-08-09,646055.0,256233.0,200281562.47103348,21500771.45078992,7040330.0
2022-08-10,663480.0,264566.0,207284414.30568495,22048657.032706514,7902150.0
2022-08-11,725127.0,287356.0,196079851.3702425,21798985.531577673,2028425.0
2022-08-12,703328.0,273661.0,215687836.5072668,23487535.54544685,257178.0
2022-08-13,613804.0,233308.0,194679281.00331223,21597981.286947653,1392796.5
2022-08-14,551189.0,205350.0,186275858.8017304,20561929.591036644,1418856.5
2022-08-15,620533.0,241934.0,203082703.20489404,22246761.581903826,6471331.0
2022-08-16,677726.0,273896.0,207284414.30568495,22451185.11887194,2612393.0
2022-08-17,648642.0,256127.0,180673577.33400917,19823143.47206977,8808463.0
2022-08-18,685923.0,291921.0,202403376.03316846,21426691.80720861,836286.0
2022-08-19,736405.0,279910.0,250867150.78611156,24646037.773745745,394692.0
2022-08-20,597278.0,222722.0,209995536.33219454,19906048.078724258,1938459.0
2022-08-21,549247.0,205435.0,205767438.2852376,19658711.446938902,369401.0
2022-08-22,629040.0,250534.0,204358072.2695853,20049502.855463784,2185434.5
2022-08-23,641154.0,256928.0,242410954.69219768,23241671.09599258,595797.0
2022-08-24,649399.0,256606.0,205767438.2852376,19789812.78474593,2143838.0
2022-08-25,656808.0,260460.0,224089196.48871768,21711435.8619223,333303.0
2022-08-26,686060.0,262722.0,248048418.754807,23607458.78269579,187065.5
2022-08-27,605125.0,225420.0,204358072.2695853,18417353.539063282,407668.5
2022-08-28,547812.0,202109.0,226907928.52002233,20531551.535323694,285010.5
2022-08-29,641513.0,252235.0,221270464.45741308,19815545.48503768,1331490.5
2022-08-30,660170.0,262445.0,228317294.5356746,20898311.567606837,447146.5
2022-08-31,652024.0,260425.0,219862688.89188153,18973801.675528973,1277747.0
2022-09-01,685449.0,268022.0,212503108.15739748,17519322.333246782,5429364.0
2022-09-02,710783.0,270588.0,198644209.79930627,16573004.97125154,14131665.5
2022-09-03,641511.0,242597.0,226362006.5154886,18503841.810108278,419962.0
2022-09-04,541540.0,204538.0,258699436.01770127,21001414.01336134,387183.5
2022-09-05,628765.0,250179.0,235601272.08754936,19217857.628245473,182815.5
2022-09-06,657784.0,268125.0,218662618.53877124,17711313.57191243,2554883.5
2022-09-07,676262.0,265239.0,224822128.92014512,17522524.6768538,319133.0
2022-09-08,685564.0,262863.0,195564454.60861945,15580902.145009369,809748.0
2022-09-09,753468.0,290849.0,226362006.5154886,19406879.308704853,3350674.5
2022-09-10,646199.0,241936.0,241760782.46892318,21254611.329074144,1959149.0
2022-09-11,607174.0,220361.0,281797599.94785315,25190836.06469254,821920.5
2022-09-12,665425.0,268971.0,235601272.08754936,21457966.189803272,941949.0
2022-09-13,663498.0,260108.0,211972242.0735515,18880378.13599022,7589584.5
2022-09-14,687667.0,270309.0,202308899.97494468,16390122.367911555,2118442.5
2022-09-15,700513.0,277041.0,234168569.26233754,18722547.16017402,1380962.0
2022-09-16,706574.0,261361.0,203901883.4393143,16155813.96987422,10019486.0
2022-09-17,641808.0,247863.0,270807188.94283926,22046267.351943973,140866.0
2022-09-18,556563.0,212396.0,245319453.51292506,19614731.42557514,431380.0
2022-09-19,631537.0,253795.0,207087850.36805362,15916507.708788954,4257923.0
2022-09-20,650202.0,269773.0,242133486.58418575,18547287.27541817,771984.5
2022-09-21,632611.0,260924.0,224610668.47611964,17044371.760123417,3802796.5
2022-09-22,614742.0,245794.0,203901883.4393143,15405709.406264087,8975511.5
2022-09-23,689899.0,281419.0,215052767.68990183,16388196.049952148,906254.5
2022-09-24,588364.0,228040.0,232575585.79796788,17641158.57969013,791197.0
2022-09-25,574037.0,212009.0,234168569.26233754,18123081.63232435,411800.5
2022-09-26,614435.0,259311.0,238947519.65544644,18586164.0791014,452775.5
2022-09-27,648681.0,271117.0,205494866.90368393,16499416.47586462,1015472.0
2022-09-28,620268.0,264048.0,234283743.87934902,18194817.839215636,621680.5
2022-09-29,652313.0,267342.0,222928606.67506388,17625877.85463125,275928.5
2022-09-30,717755.0,286672.0,263461080.61598453,20961626.892611515,186035.0
2022-10-01,627906.0,241993.0,282168376.2810249,22356100.356481753,292816.5
2022-10-02,570649.0,213646.0,244753784.95094424,19049496.73083795,291965.5
2022-10-03,656236.0,273820.0,240076961.03468415,18822692.57300482,768343.0
2022-10-04,655477.0,278744.0,254107432.78346437,20497223.57467133,400678.5
2022-10-05,644568.0,267021.0,272814728.44850475,22220525.211607706,1008438.0
2022-10-06,677796.0,278204.0,247871667.56178424,20238932.999599468,411107.0
2022-10-07,675013.0,270191.0,266578963.2268246,21329735.82923857,376955.0
2022-10-08,610636.0,235498.0,272814728.44850475,21693311.538908795,359663.0
2022-10-09,553851.0,211238.0,246312726.25636423,19801812.92339956,860248.5
2022-10-10,619704.0,258286.0,281762541.4868823,20456350.29360484,260289.0
2022-10-11,635320.0,266451.0,277924882.20287925,19592269.926100034,332706.0
2022-10-12,646003.0,261196.0,242520438.6101558,16543247.306288254,4529661.0
2022-10-13,691476.0,281093.0,253141771.68797284,17339850.420349475,744504.0
2022-10-14,694651.0,284648.0,276154660.02324307,19349674.895805754,2494705.5
2022-10-15,612380.0,241758.0,269073771.3046984,18603429.731474027,464495.5
2022-10-16,558957.0,212919.0,254911993.867609,17640377.301598247,335183.5
2022-10-17,613662.0,260471.0,265533326.94542602,18438405.724884216,1104921.0
2022-10-18,615413.0,257694.0,251371549.5083366,17605946.973579727,11639075.5
2022-10-19,612805.0,263517.0,267303549.1250622,18709672.39499181,2462993.0
2022-10-20,633545.0,263986.0,256682216.04724517,17832142.511155218,1322143.5
2022-10-21,671089.0,270741.0,276154660.02324307,18823653.62509549,2557098.0
2022-10-22,598580.0,233097.0,240750216.43051958,16486650.382671941,185183.5
2022-10-23,582380.0,217872.0,274506216.9071191,18817002.899194233,204005.0
2022-10-24,629949.0,264486.0,249031192.74934924,16704131.75423753,1663308.5
2022-10-25,601629.0,248540.0,223395628.7898574,15262936.713037344,14182889.5
2022-10-26,683262.0,306069.0,283822315.2658024,20391787.49715678,245499.0
2022-10-27,648360.0,267995.0,247200081.03795698,17781054.472137854,663661.5
2022-10-28,679257.0,283035.0,291146762.1113715,20657842.562491424,269939.0
2022-10-29,668004.0,252661.0,261848974.7290952,18889102.554937232,598679.0
2022-10-30,594597.0,222138.0,247200081.03795698,17765496.375039846,248411.0
2022-10-31,667561.0,284125.0,316782326.0708633,22491183.834946454,1452855.0
2022-11-01,666319.0,276192.0,263680086.4404874,19035680.24022811,1625241.5
2022-11-02,630399.0,257467.0,223395628.7898574,15923465.095997136,11491082.0
2022-11-03,716406.0,297039.0,300302320.6683329,21427249.233947724,2389637.5
2022-11-04,689430.0,281515.0,236213410.7696033,17095479.28911212,8239484.0
2022-11-05,648416.0,257198.0,276497868.4202333,20477935.245340105,2129173.0
2022-11-06,577334.0,223404.0,250862304.46074155,18479805.99848374,397227.5
2022-11-07,643216.0,264869.0,263186945.48747677,19052783.19726433,5604914.5
2022-11-08,719305.0,295778.0,297875786.9173795,20378818.583838027,411015.5
2022-11-09,754032.0,292265.0,272291363.5011629,16756916.904897429,6745046.0
2022-11-10,774942.0,292831.0,268636445.8702748,15963715.774192441,1837599.0
2022-11-11,747386.0,284467.0,244879481.2695022,14900952.885684296,251053.5
2022-11-12,677645.0,239254.0,305185622.17915577,17874099.03663277,645214.0
2022-11-13,656286.0,227644.0,235742187.19228196,13715309.636890972,4072832.0
2022-11-14,661596.0,242416.0,224777434.2996177,13223056.11507164,135937879.0
2022-11-15,703644.0,283090.0,283256116.39382714,16924308.163784713,139168272.0
2022-11-16,670368.0,268373.0,274118822.31660694,16237808.609929381,103777273.5
2022-11-17,636467.0,248465.0,252189316.5312784,15097004.518378556,85608406.0
2022-11-18,697975.0,282091.0,254016775.34672245,15266118.620391032,65468160.5
2022-11-19,647807.0,260694.0,268636445.8702748,15732345.425249888,18908264.5
2022-11-20,595776.0,229923.0,272375605.3694332,15982750.015998334,684480.0
2022-11-21,661220.0,270779.0,236949653.97082296,13533870.26017263,3576707.0
2022-11-22,623451.0,253235.0,231439196.90173405,12966806.15387219,9645460.0
2022-11-23,696412.0,273997.0,258991482.2471786,15202435.491253067,19915572.5
2022-11-24,642832.0,254639.0,236949653.97082296,13846331.44830637,12352587.0
2022-11-25,640008.0,258341.0,225928739.83264518,13127718.390905542,15762200.5
2022-11-26,598183.0,229735.0,200213273.51023027,11674337.0162286,6748160.5
2022-11-27,568789.0,222672.0,249807387.13203046,14358617.123247962,1041411.0
2022-11-28,630827.0,262636.0,255317844.20111936,14875224.88563531,1812942.5
2022-11-29,658815.0,271512.0,240623292.0168823,13816257.51734792,4484455.5
2022-11-30,656181.0,271416.0,253481025.1780897,15034912.97575721,8296983.5
2022-12-01,704310.0,285467.0,281033310.52353424,17271537.924430106,6802031.5
2022-12-02,686664.0,271725.0,229602377.87870446,13741034.339038419,12016313.0
2022-12-03,650867.0,250951.0,240623292.0168823,14299138.04252222,4682121.0
2022-12-04,570337.0,219810.0,257154663.22414896,15184340.833291633,419742.5
2022-12-05,654949.0,274064.0,268175577.36232677,16039165.975407021,894506.5
2022-12-06,637825.0,262438.0,231289584.01772717,14725089.485199377,5116521.5
2022-12-07,652144.0,272328.0,292794732.7377177,18475685.995101217,301455.0
2022-12-08,646079.0,263838.0,284283257.94883054,17938099.11542059,261193.5
2022-12-09,662365.0,265668.0,258748833.58216918,16800417.04720075,48879049.5
2022-12-10,617455.0,241668.0,262153423.49772403,17384313.195406716,228991.5
2022-12-11,570664.0,217788.0,250237358.793282,15911653.689838963,347650.0
2022-12-12,639530.0,262646.0,243428178.96217236,15426960.975362785,461421.5
2022-12-13,710573.0,287224.0,280878668.0332757,18300370.852563936,526704.0
2022-12-14,673994.0,276441.0,251939653.75105944,16824168.350794345,956844.0
2022-12-15,691792.0,276713.0,236618999.1310626,15628685.822634194,161913.0
2022-12-16,675745.0,254176.0,221298344.51106575,14457172.527777765,13612137.0
2022-12-17,675840.0,263200.0,234916704.1732852,15352368.055325923,219785.0
2022-12-18,559608.0,212673.0,246832768.87772718,15369367.34579528,88924.0
2022-12-19,625817.0,259096.0,233961255.1644386,14497991.473721288,654101.0
2022-12-20,653824.0,268893.0,246114015.1556391,15203920.126164537,2076958.5
2022-12-21,653064.0,272491.0,251387886.90897432,15330046.709449464,484917.0
2022-12-22,665463.0,271181.0,237324228.90008065,14445678.738210894,928338.5
2022-12-23,680283.0,273926.0,232050357.14674553,14192911.730580632,5323903.0
2022-12-24,562534.0,213339.0,156458195.34894204,9886179.74795384,9955654.0
2022-12-25,522307.0,205314.0,247871972.40675086,15073742.939776683,949298.5
2022-12-26,548937.0,223504.0,226776485.39341035,14104102.296292609,275476.5
2022-12-27,593337.0,239359.0,202165083.87784645,12489766.06688427,6335194.5
2022-12-28,661225.0,272949.0,295336818.18676704,17844731.47947442,1070645.5
2022-12-29,668338.0,265955.0,247871972.40675086,14977089.738394096,5571272.5
2022-12-30,726125.0,291015.0,277757245.6756499,16715350.712628447,398068.5
2022-12-31,618594.0,242325.0,274241331.1734265,16375895.467673866,1045238.0
2023-01-01,509337.0,187516.0,272483373.92231476,16173353.596591791,396799.5
2023-01-02,575250.0,229347.0,274241331.1734265,16447340.744624749,2626258.5
